,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X
1553,0.27692479,-0.018186712,-0.10047774,-0.99654859,-0.99668766,-0.9950156,-0.99673688
1554,0.27745853,-0.017622735,-0.10456617,-0.99860182,-0.99458135,-0.99120893,-0.99854164
1555,0.27840321,-0.017005842,-0.1091708,-0.9987829,-0.99446019,-0.9919083,-0.99893181
1556,0.27846434,-0.016890506,-0.1070468,-0.99756987,-0.99517985,-0.9884707,-0.99800824
1557,0.27531932,-0.01649582,-0.10722688,-0.99680202,-0.9865141,-0.98772728,-0.9977302
1558,0.2751746,-0.01636303,-0.10791508,-0.99605222,-0.98535537,-0.98744063,-0.99670452
1559,0.27971598,-0.016861256,-0.10875915,-0.99669225,-0.992625,-0.99114604,-0.99690317
1560,0.27804531,-0.017705545,-0.11042396,-0.99691974,-0.99101841,-0.99016588,-0.99703192
1561,0.29061032,0.0062039681,-0.0018792881,-0.98284175,-0.93923604,-0.66528346,-0.98605486
1562,0.28961729,-0.010773517,-0.13325899,-0.99336678,-0.99537309,-0.93563526,-0.99369437
1563,0.28011222,-0.011175369,-0.086946303,-0.99659758,-0.9927858,-0.97039705,-0.99711649
1564,0.2807269,-0.013391594,-0.092602279,-0.99761269,-0.99390299,-0.96821803,-0.9981509
1565,0.28250069,-0.010291508,-0.097066988,-0.99833298,-0.98007102,-0.97152804,-0.99849533
1566,0.27857421,-0.012129241,-0.099047614,-0.99750305,-0.97503215,-0.96819572,-0.99760446
1567,0.27731965,-0.016379875,-0.10607492,-0.99689373,-0.9885775,-0.97751787,-0.99722613
1568,0.27906023,-0.013352901,-0.099545866,-0.99733236,-0.99216659,-0.98462444,-0.99793286
1569,0.27508642,-0.011080783,-0.10919569,-0.99764341,-0.98924996,-0.98320879,-0.99809309
1570,0.27835234,-0.014053627,-0.11432948,-0.99726638,-0.98461046,-0.9876629,-0.99766571
1571,0.27880935,-0.017445345,-0.10759524,-0.99726417,-0.98652379,-0.98808958,-0.99804431
1572,0.27793646,-0.10519994,-0.034765505,-0.88994164,-0.68468829,-0.76588572,-0.91596209
1573,0.28425141,-0.018466927,-0.10799494,-0.96779294,-0.95570323,-0.97710877,-0.96920566
1574,0.24388722,-0.025543202,-0.092898112,-0.99610346,-0.95955335,-0.97610036,-0.99612479
1575,0.26768184,-0.022175611,-0.10283836,-0.98528713,-0.95140189,-0.95868104,-0.98524284
1576,0.2754239,-0.013163766,-0.11172773,-0.98742589,-0.96418263,-0.96363538,-0.98775258
1577,0.26800921,-0.020607874,-0.10251215,-0.98498032,-0.96394482,-0.97898403,-0.98751467
1578,0.29083693,-0.010267986,-0.11716857,-0.97476817,-0.94358934,-0.95932066,-0.97464012
1579,0.27279848,-0.019393241,-0.10329257,-0.97209251,-0.93296634,-0.9479228,-0.97307553
1580,0.27539658,-0.021171707,-0.1052334,-0.97645252,-0.9470117,-0.9543537,-0.97635449
1581,0.27186421,-0.019709479,-0.10895916,-0.9752692,-0.94872451,-0.95890531,-0.97430307
1582,0.26622024,-0.022377854,-0.0994062,-0.97583967,-0.94416286,-0.9657168,-0.97555777
1583,0.27544565,-0.014110507,-0.10840912,-0.97966046,-0.95528115,-0.97349344,-0.97924944
1584,0.27384606,-0.018188216,-0.10792439,-0.98107204,-0.96478617,-0.98270186,-0.98108889
1585,0.25173348,-0.015457053,-0.10439386,-0.94554016,-0.91882377,-0.96584697,-0.95477249
1586,0.15826707,-0.11262786,0.040837554,-0.68834079,-0.76356296,-0.50959825,-0.72267698
1587,0.34374322,-0.040646276,-0.12778398,-0.93483876,-0.80497886,-0.9358344,-0.93294244
1588,0.26155513,-0.0052242066,-0.11017615,-0.97672111,-0.9589016,-0.95300802,-0.97714605
1589,0.24737452,-0.027888854,-0.086873859,-0.97544431,-0.95694382,-0.94372591,-0.97556526
1590,0.26592679,-0.023709105,-0.096373606,-0.96486733,-0.94226325,-0.92617334,-0.96425881
1591,0.27447541,-0.020817719,-0.10611956,-0.97342657,-0.95333535,-0.94787232,-0.97244102
1592,0.28006102,-0.01946606,-0.10965961,-0.96979492,-0.94278956,-0.93993533,-0.9683223
1593,0.28622937,-0.012090028,-0.11431819,-0.97156054,-0.94963847,-0.94169526,-0.97206094
1594,0.26705667,-0.019978899,-0.099879993,-0.97237697,-0.95411434,-0.95524219,-0.97396804
1595,0.28449334,-0.014049512,-0.113395,-0.97001927,-0.94809782,-0.94882483,-0.9700457
1596,0.26438022,-0.020616555,-0.10048712,-0.96935281,-0.94249013,-0.94319154,-0.97047314
1597,0.27969286,-0.016392382,-0.11193027,-0.96546906,-0.93842158,-0.93021608,-0.96569851
1598,0.2718148,-0.019541437,-0.10447473,-0.96723525,-0.93703336,-0.92778739,-0.96748884
1599,0.27569307,-0.018395907,-0.1043269,-0.96786646,-0.93857342,-0.93607217,-0.96678893
1600,0.27490077,-0.018313935,-0.10410873,-0.96896643,-0.94117053,-0.9405605,-0.96833778
1601,0.28472123,-0.014951089,-0.11504409,-0.96460215,-0.92775422,-0.91867923,-0.96382003
1602,0.29012889,-0.0081065571,-0.12363764,-0.9656729,-0.94257985,-0.92503824,-0.96747667
1603,0.26397853,-0.015035165,-0.10622078,-0.97589203,-0.95291364,-0.94762702,-0.97826437
1604,0.21290676,0.008118716,-0.10916353,-0.90118693,-0.8298406,-0.91348321,-0.93252129
1605,0.25140023,0.03085578,-0.10534415,-0.49912412,-0.27472635,-0.0060995554,-0.54477962
1606,0.36710252,0.038072764,0.012421088,-0.4361155,-0.16102535,-0.03663747,-0.4826502
1607,0.29577379,-0.02202554,-0.19079704,-0.37366731,-0.10044877,0.076493594,-0.40952301
1608,0.19534584,-0.041270716,-0.17548028,-0.39963346,-0.096235199,0.057921307,-0.42910208
1609,0.30582415,-0.03775491,-0.063932681,-0.35370854,-0.052300763,-0.080305059,-0.39366524
1610,0.2603794,-0.02887385,-0.12553379,-0.33040172,-0.036461719,-0.08701171,-0.35998671
1611,0.2146403,-0.019953819,-0.15641637,-0.31298061,0.085280385,-0.11832328,-0.33875407
1612,0.27776949,-0.0046397107,-0.13329285,-0.28475175,0.15198868,0.019453033,-0.3217898
1613,0.33582241,-0.0095293019,-0.053074921,-0.32802446,0.052237371,0.040448747,-0.35115299
1614,0.27433354,-0.034761692,-0.096844875,-0.33208564,0.019560025,-0.021042341,-0.36576434
1615,0.25205194,-0.011636759,-0.11870584,-0.31133603,0.027310762,-0.026434424,-0.35905589
1616,0.31801634,-0.0013772008,-0.13074807,-0.3159577,0.073095377,0.013274401,-0.35872971
1617,0.22104273,-0.027785307,-0.1043199,-0.34294342,0.013727914,-0.0034057861,-0.38571163
1618,0.29692553,-0.038868398,-0.085571276,-0.34836408,0.0030348384,-0.084209935,-0.37355672
1619,0.20123402,-0.050394525,-0.11062929,-0.47277555,-0.22060331,-0.16706745,-0.50708888
1620,0.29793953,-0.016104572,-0.090135037,-0.42721173,-0.20173206,-0.1730406,-0.45881689
1621,0.31682486,-0.046267082,-0.1376437,-0.39849095,-0.13194789,-0.132207,-0.42740426
1622,0.2207721,-0.026905916,-0.13147088,-0.41835499,-0.067310035,-0.091428358,-0.46013655
1623,0.30001439,0.00934164,-0.10169068,-0.40438517,-0.12115175,-0.070364803,-0.43725181
1624,0.31375633,-0.02397502,-0.15227974,-0.38785907,-0.010166842,-0.049238616,-0.4254611
1625,0.24198459,-0.015489624,-0.11701449,-0.40697019,0.023444821,-0.081083811,-0.44809891
1626,0.27614865,-0.0037466371,-0.040679181,-0.40450391,-0.075376217,-0.097683248,-0.43225622
1627,0.32481778,-0.018887601,-0.056264699,-0.3590702,-0.047979416,-0.015781292,-0.38784103
1628,0.24825474,-0.030097611,-0.1172607,-0.36122164,-0.01029683,-0.021896231,-0.40022573
1629,0.25782993,-0.021371097,-0.1245388,-0.39726618,-0.0104172,-0.092695503,-0.41825449
1630,0.3469081,-0.0077543624,-0.12619506,-0.41891093,-0.026672785,-0.042545372,-0.42931998
1631,0.21057728,-0.019822756,-0.12230521,-0.40408352,-0.071994899,-0.044727876,-0.44278737
1632,0.26720117,-0.014422649,-0.067726827,-0.38697838,-0.050296031,-0.15120577,-0.41256955
1633,0.33247887,-0.035593124,-0.1183052,-0.40387659,0.055913437,-0.14435951,-0.42060595
1634,0.23774151,-0.045553251,-0.15056548,-0.4459775,0.048014111,-0.075703202,-0.47509203
1635,0.37986338,-0.012701825,-0.084678158,-0.31915813,-0.33518759,-0.18756715,-0.39526465
1636,0.32442571,-0.015848598,-0.14303641,-0.34280724,-0.28649721,-0.28293689,-0.39495802
1637,0.28650924,-0.018215413,-0.16196297,-0.34821403,-0.23280656,-0.23800561,-0.40483015
1638,0.29203873,-0.035134422,-0.11741142,-0.26044024,-0.19354562,-0.064249646,-0.31232357
1639,0.30421877,-0.0087988069,-0.037987532,-0.22821982,-0.30027496,-0.11080594,-0.24803682
1640,0.2627601,-0.0099263764,-0.052639975,-0.31478547,0.00076270275,-0.16165764,-0.34851317
1641,0.22009312,-0.019144177,-0.090875824,-0.24336693,0.085462202,-0.054070729,-0.30265956
1642,0.2844801,-0.015191303,-0.094640479,-0.14630089,-0.1667363,-0.050230526,-0.17359878
1643,0.32577865,-0.026557353,-0.10614196,-0.079427804,-0.21939518,-0.027909777,-0.095873188
1644,0.45304235,0.018726262,0.090083534,-0.29006251,-0.28247488,-0.11736487,-0.33172742
1645,0.2841159,0.020898575,-0.089048014,-0.13109651,-0.1544586,-0.039408405,-0.18329677
1646,0.24563594,-0.046246372,-0.19744595,-0.16180431,-0.11498324,-0.023306484,-0.2447747
1647,0.25825975,-0.050961678,-0.15125115,-0.27872053,-0.11137699,0.080161701,-0.34183218
1648,0.31197853,0.0014046895,-0.098786099,-0.21367745,-0.14903658,0.028044108,-0.29916256
1649,0.26064856,-0.033737127,-0.089156725,-0.19956795,-0.080276889,0.01616378,-0.30254658
1650,0.26194001,-0.037470497,-0.11165964,-0.21106204,-0.16059607,-0.073749056,-0.26933031
1651,0.31010011,0.0031246313,-0.14167435,-0.20240147,-0.31485039,-0.26795556,-0.2229173
1652,0.25214489,0.010242217,-0.1159264,-0.18898957,-0.25034066,-0.15709988,-0.21841904
1653,0.37429399,0.026582026,0.070459959,-0.10034455,-0.21158212,-0.12178461,-0.14654187
1654,0.26048943,-0.031605745,-0.18742868,-0.10181124,-0.29827942,-0.18923317,-0.19822977
1655,0.19911312,-0.03889993,-0.15242983,-0.1354297,-0.23373657,-0.10141764,-0.20419287
1656,0.33496063,-0.042250716,-0.067204657,0.0063443789,-0.13313304,-0.016360486,-0.035415619
1657,0.44245323,-0.012572919,-0.12720409,-0.018499852,0.025284451,-0.04152081,-0.099664637
1658,0.32038798,-0.018189398,-0.099992988,-0.14302953,0.1004238,-0.099129119,-0.23370001
1659,0.23460853,-0.013819742,-0.09335413,-0.14240763,-0.097312333,-0.18798586,-0.21748821
1660,0.16431791,-0.00011356341,-0.085951637,-0.099773598,-0.16865408,0.010774039,-0.17908891
1661,0.26849077,-0.055756304,-0.087200398,-0.06119351,-0.10629742,0.063192547,-0.14584689
1662,0.18312961,-0.10089586,-0.2203356,-0.41558765,-0.14002741,-0.0051547167,-0.50090656
1663,0.21633967,-0.059115307,-0.24172753,-0.35113292,-0.13272082,-0.04347135,-0.40276394
1664,0.30238419,0.028732624,-0.017861464,-0.40822943,-0.25524141,-0.18104269,-0.44154812
1665,0.22764257,0.029297909,-0.094694573,-0.44836239,-0.18818805,-0.21877363,-0.48165583
1666,0.35055847,-0.016299261,-0.147814,-0.36701781,-0.091271327,-0.14318981,-0.43036536
1667,0.32983908,-0.0044905444,-0.048085089,-0.39534536,-0.15183364,-0.19595019,-0.4828908
1668,0.16459829,-0.019211139,-0.11590454,-0.46416148,-0.23108433,-0.26803401,-0.51707222
1669,0.30315766,-0.056152334,-0.17370018,-0.4148757,-0.17497307,-0.19160331,-0.47518807
1670,0.2597085,-0.027062604,-0.10547531,-0.3828903,-0.24090562,-0.16882267,-0.48435958
1671,0.19253133,0.0071673809,-0.1825013,-0.36020977,-0.21918031,-0.1774829,-0.43903884
1672,0.38450181,-0.015011829,-0.15500457,-0.37752898,-0.11329999,-0.18797177,-0.42999338
1673,0.24492368,-0.094474107,-0.16086598,-0.33272177,-0.10051395,-0.027775255,-0.38235857
1674,0.18300779,-0.035515553,-0.1029232,-0.31840797,-0.13741652,-0.054996535,-0.33955353
1675,0.17051862,-0.002462847,-0.12066835,-0.40389582,-0.12854973,-0.061136913,-0.42482533
1676,0.18812342,0.0011044262,-0.14385658,-0.36472135,0.1195867,-0.10204324,-0.42480869
1677,0.27462929,0.0029537677,-0.11781884,-0.28356143,0.11363638,-0.15652544,-0.34633963
1678,0.29943148,-0.036880959,-0.1283338,-0.33035644,-0.06413843,-0.17308695,-0.38261791
1679,0.37998228,-0.012457735,-0.1638961,-0.36225882,0.058163188,-0.11613363,-0.42960219
1680,0.35141727,-0.0049287709,-0.15477577,-0.29562654,-0.0085378494,-0.086167736,-0.37759247
1681,0.19603712,-0.057805704,-0.14614069,-0.26876449,-0.12176519,-0.13691205,-0.31750439
1682,0.14354926,-0.0087296967,-0.074941452,-0.36294818,-0.062966861,-0.17324803,-0.4140528
1683,0.13151741,-0.11561597,-0.2081669,-0.24612378,-0.27439478,-0.059284695,-0.32604684
1684,0.20689675,-0.073045918,-0.14956016,-0.23123801,-0.061491776,0.062594298,-0.30292425
1685,0.33180652,-0.10747178,-0.078771915,-0.23494554,0.13923612,0.12510841,-0.30218363
1686,0.34323804,0.015171977,-0.1393243,-0.26117306,0.091587027,-0.010301991,-0.32691543
1687,0.20038084,0.071755703,-0.19143184,-0.26864255,-0.13268255,-0.094002066,-0.34629765
1688,0.12157767,-0.032065513,-0.16873142,-0.29673701,-0.0041553145,-0.082479207,-0.34228731
1689,0.36235084,-0.031452866,-0.10744415,-0.30757191,0.033154703,-0.029742725,-0.38366738
1690,0.42888071,0.0048396821,-0.10869775,-0.2633879,-0.03211643,0.092423312,-0.34885835
1691,0.26920113,0.0076988948,-0.11556435,-0.25776235,-0.064638498,-0.019447469,-0.3029346
1692,0.16569055,-0.0064721312,-0.052006085,-0.34746102,-0.094171683,-0.093040196,-0.39373639
1693,0.27406787,-0.0058808765,-0.085375495,-0.9870493,-0.73227046,-0.9125846,-0.98935711
1694,0.27828741,-0.041062112,-0.12674096,-0.98938259,-0.78080189,-0.96099763,-0.99211466
1695,0.27612876,-0.026070294,-0.10471869,-0.99364964,-0.93667861,-0.935668,-0.99476515
1696,0.27969354,-0.0027169221,-0.10791109,-0.98893472,-0.93570704,-0.92941914,-0.9896912
1697,0.28163835,-0.0090713723,-0.11941182,-0.99042595,-0.93486437,-0.9646482,-0.99171306
1698,0.27590224,-0.012850284,-0.10090045,-0.99661616,-0.97554318,-0.98890132,-0.99763215
1699,0.27694205,-0.01151486,-0.10280279,-0.99867178,-0.97171166,-0.98492645,-0.99896879
1700,0.27563989,-0.019522094,-0.10544472,-0.99816293,-0.96513855,-0.9866201,-0.99862108
1701,0.27603758,-0.032415007,-0.11743617,-0.9968485,-0.9559352,-0.98482422,-0.99709101
1702,0.27806998,-0.037974303,-0.12747263,-0.99666625,-0.95236104,-0.98417287,-0.99676186
1703,0.275122,-0.026515933,-0.11901397,-0.99776107,-0.94753813,-0.98187159,-0.9979565
1704,0.27630024,-0.01559221,-0.11416426,-0.99744875,-0.96680314,-0.99096694,-0.99759174
1705,0.28142058,-0.0098636056,-0.10912285,-0.99806735,-0.97590471,-0.9879689,-0.99811434
1706,0.27890107,-0.017881801,-0.093843675,-0.99667862,-0.93460208,-0.98522352,-0.99723183
1707,0.34453067,0.049935409,-0.1430977,-0.93257658,-0.65804105,-0.94088785,-0.93590463
1708,0.26736078,-0.026065872,-0.11500635,-0.99454447,-0.97768214,-0.97469072,-0.99566653
1709,0.27897416,-0.019073389,-0.1302942,-0.99627846,-0.9744104,-0.98493688,-0.99639134
1710,0.28145031,-0.011035257,-0.11367762,-0.99833794,-0.98457629,-0.96213513,-0.99860169
1711,0.2740304,-0.021858361,-0.09910306,-0.99807848,-0.96005638,-0.97972909,-0.99817226
1712,0.27772583,-0.019030226,-0.10241405,-0.99603393,-0.95412267,-0.99191256,-0.99634981
1713,0.28111538,-0.0098786552,-0.10625338,-0.99748638,-0.98072832,-0.98776231,-0.9976789
1714,0.27645357,-0.018010845,-0.11228905,-0.998086,-0.98649548,-0.99130671,-0.99855758
1715,0.27567563,-0.020057585,-0.1069419,-0.9974186,-0.98723801,-0.99233828,-0.99783226
1716,0.2768256,-0.015709181,-0.10187434,-0.99681183,-0.98121006,-0.99634754,-0.99702735
1717,0.28290591,-0.0077706766,-0.10840101,-0.99575626,-0.98043554,-0.98533626,-0.99614518
1718,0.28126355,-0.013879939,-0.11701502,-0.9957774,-0.96309965,-0.98469103,-0.99599559
1719,0.27442164,-0.024482573,-0.11325656,-0.99817435,-0.96876001,-0.98310268,-0.9986887
1720,0.27843708,-0.015224217,-0.11007865,-0.99764829,-0.96772746,-0.98718901,-0.99802609
1721,0.27811293,-0.010469654,-0.098010521,-0.99706426,-0.97936552,-0.9790527,-0.9976225
1722,0.27761312,-0.017970806,-0.11157565,-0.99665046,-0.97500582,-0.96088508,-0.99730703
1723,0.19698843,0.14286605,-0.16486795,-0.95684,-0.68175225,-0.8197404,-0.96058656
1724,0.24420841,0.014933512,-0.089518919,-0.96884535,-0.7672738,-0.97519334,-0.97025215
1725,0.28195272,-0.026478702,-0.10927149,-0.99580943,-0.9549673,-0.98851588,-0.99621921
1726,0.27808571,-0.014304408,-0.11249739,-0.9961059,-0.98245628,-0.99305787,-0.99630972
1727,0.27871881,-0.016347466,-0.10563141,-0.99684466,-0.98468594,-0.9913739,-0.99701215
1728,0.27933263,-0.017999211,-0.10861878,-0.99564401,-0.98202331,-0.99172713,-0.99592849
1729,0.28095401,-0.018437971,-0.11076416,-0.99510966,-0.97762479,-0.99323695,-0.99505784
1730,0.28026862,-0.018878295,-0.10782997,-0.99518466,-0.97981177,-0.99176856,-0.99539286
1731,0.27833697,-0.020052305,-0.1114646,-0.99579929,-0.98617354,-0.99348956,-0.99587842
1732,0.2779664,-0.01609872,-0.11108721,-0.99702453,-0.99102894,-0.99357305,-0.99688696
1733,0.20923873,0.084149892,-0.021305422,-0.93385498,-0.54879346,-0.76369014,-0.93085059
1734,0.29462806,-0.027245114,-0.10820549,-0.98598261,-0.92022524,-0.94447366,-0.98827037
1735,0.27871775,-0.0045450488,-0.10955778,-0.99418958,-0.96167019,-0.97316155,-0.99497123
1736,0.27339366,-0.0058781379,-0.11805182,-0.99795657,-0.97077082,-0.9801227,-0.99792738
1737,0.27538167,-0.01171832,-0.10776947,-0.99833491,-0.98835455,-0.98481909,-0.99838851
1738,0.27819956,-0.01239238,-0.10768015,-0.99794251,-0.98496516,-0.98829413,-0.99841519
1739,0.27721069,-0.015173898,-0.11221943,-0.99701081,-0.97557459,-0.98992816,-0.99757178
1740,0.27549297,-0.014777913,-0.10515393,-0.99706902,-0.96829342,-0.98409097,-0.99718275
1741,0.27721919,-0.01320839,-0.10305949,-0.99715519,-0.96017433,-0.98014835,-0.99716359
1742,0.27637033,-0.014930576,-0.10813847,-0.99654397,-0.94921498,-0.97959617,-0.99644574
1743,0.27790937,-0.016053978,-0.11065788,-0.99706581,-0.95837131,-0.98855588,-0.99710301
1744,0.27927099,-0.014534096,-0.11084121,-0.99771148,-0.96533515,-0.98834564,-0.99795528
1745,0.27652079,-0.0099752332,-0.10945312,-0.9969049,-0.95309403,-0.97342437,-0.99752486
1746,0.27500243,-0.010829931,-0.10415964,-0.99649375,-0.95555049,-0.97369074,-0.99677685
1747,0.2751743,-0.017219766,-0.099727414,-0.99649439,-0.96407477,-0.97991254,-0.99688238
1748,0.47880311,-0.022650344,-0.082833609,-0.77664894,-0.92180781,-0.8753222,-0.78691871
1749,0.23704061,-0.018253445,-0.092032542,-0.97520751,-0.99520177,-0.95589037,-0.97466851
1750,0.27653228,-0.017303056,-0.11259735,-0.9891587,-1.0,-0.987052,-0.98978454
1751,0.27309334,-0.016306879,-0.10656349,-0.9931133,-0.99460535,-0.98870401,-0.99334593
1752,0.27312421,-0.017458871,-0.10845636,-0.99500195,-0.99218302,-0.99224562,-0.99541363
1753,0.27956222,-0.018423969,-0.10727023,-0.99487163,-0.99124288,-0.98985657,-0.99569509
1754,0.27513503,-0.017166135,-0.10680643,-0.99441542,-0.9921656,-0.9888229,-0.99500899
1755,0.27208785,-0.016644148,-0.1097305,-0.99507023,-0.99338354,-0.98998228,-0.9955327
1756,0.27746478,-0.017293729,-0.10792833,-0.99409381,-0.99069691,-0.99151638,-0.99478519
1757,0.27774895,-0.016500829,-0.10696389,-0.99497689,-0.99154205,-0.99386912,-0.99544355
1758,0.27624947,-0.016816651,-0.108248,-0.99672624,-0.99375748,-0.99401205,-0.99700159
1759,0.27502295,-0.016348379,-0.11167957,-0.99711776,-0.99360381,-0.99005581,-0.99760148
1760,0.2779806,-0.016639031,-0.10894654,-0.99579466,-0.99349859,-0.98756154,-0.99586895
1761,0.38819461,-0.026498983,-0.12520402,-0.93682848,-0.91710645,-0.88162764,-0.93556088
1762,0.2743189,-0.013299564,-0.12267933,-0.9748299,-0.98427681,-0.96131601,-0.97719018
1763,0.26545935,-0.015873545,-0.10411057,-0.99052225,-0.98940844,-0.99349418,-0.99073379
1764,0.2822208,-0.016710755,-0.10645931,-0.9967845,-0.99191076,-0.99699547,-0.99713139
1765,0.27857563,-0.019061822,-0.10558958,-0.99709484,-0.99217341,-0.99323843,-0.99751474
1766,0.27154851,-0.016906273,-0.11077032,-0.99692111,-0.98971512,-0.98613239,-0.99729967
1767,0.27500213,-0.017413307,-0.1075319,-0.99549494,-0.99212713,-0.98213074,-0.9958698
1768,0.2783249,-0.017188714,-0.10757624,-0.9976132,-0.99374459,-0.98471992,-0.99818557
1769,0.27728484,-0.015074352,-0.11210584,-0.99042659,-0.98916346,-0.9888326,-0.99404016
1770,0.26339038,-0.012954164,-0.13149682,-0.9799817,-0.9637715,-0.96368127,-0.98116655
1771,0.26792103,-0.012901151,-0.13099221,-0.98044475,-0.96459354,-0.96177057,-0.98260861
1772,0.28960037,-0.018752047,-0.10301694,-0.98899704,-0.97888038,-0.98504793,-0.98997023
1773,0.28256702,-0.019075035,-0.10077609,-0.99012421,-0.9802705,-0.99098168,-0.99172174
1774,0.27410339,-0.018854799,-0.1056521,-0.97042344,-0.94726003,-0.94798783,-0.98661101
1775,0.27470623,-0.016328975,-0.11611221,-0.96925462,-0.94495803,-0.94284266,-0.98315912
1776,0.28061952,-0.017043025,-0.097785029,-0.98750403,-0.9355005,-0.92545348,-0.99025123
1777,0.30981822,0.018973135,-0.22977071,-0.29105376,0.19623967,-0.43016811,-0.37259635
1778,0.31530213,0.0096245256,-0.12649852,-0.26326519,0.38034977,-0.43491411,-0.32567237
1779,0.23654217,-0.028980422,-0.081958119,-0.31121411,0.25745768,-0.37834807,-0.36147972
1780,0.25894465,-0.033092873,-0.086625523,-0.27613273,0.25904811,-0.39044458,-0.34335289
1781,0.31489917,-0.009440584,-0.11530557,-0.24774914,0.42115853,-0.4328688,-0.30801436
1782,0.28526353,-0.01559484,-0.15026421,-0.23693547,0.52383038,-0.37874969,-0.29792695
1783,0.27117885,-0.024414814,-0.076558298,-0.22439558,0.46675161,-0.36837277,-0.29399649
1784,0.26983818,-0.0068118176,-0.046871327,-0.23735782,0.35149934,-0.41050461,-0.29493428
1785,0.26828041,-0.010635992,-0.13366128,-0.27560172,0.38861596,-0.43215005,-0.32411395
1786,0.30149389,-0.016356243,-0.16291932,-0.31034271,0.48256677,-0.4549972,-0.33418078
1787,0.30125824,-0.026468388,-0.09567862,-0.27395806,0.44028725,-0.4309569,-0.30563291
1788,0.26126791,-0.019673053,-0.081065756,-0.25894756,0.32386887,-0.40856468,-0.32312506
1789,0.24454307,0.0055263724,-0.12408811,-0.305528,0.35396252,-0.44862845,-0.36201429
1790,0.15294903,-0.072209998,-0.062104093,-0.27015855,0.32956968,-0.28714753,-0.34843015
1791,0.24097672,-0.010768648,-0.045037944,-0.25350891,0.26392541,-0.33901547,-0.31772881
1792,0.32870164,0.0042758209,-0.14815554,-0.32153799,0.33813827,-0.40709329,-0.36248208
1793,0.32358227,-0.0095039169,-0.15435148,-0.29407878,0.45120009,-0.44820076,-0.34182113
1794,0.27405281,-0.032028967,-0.068393354,-0.26387191,0.53812375,-0.41889097,-0.31229323
1795,0.21887727,-0.030059532,-0.062951866,-0.26461748,0.45274508,-0.40736999,-0.31250288
1796,0.25774084,-0.0019189422,-0.11734196,-0.33160504,0.3422364,-0.43351588,-0.39258706
1797,0.3368281,-0.0082662593,-0.14428377,-0.42473967,0.40890007,-0.44366109,-0.46940511
1798,0.26969343,-0.028377013,-0.10925566,-0.42106506,0.34714905,-0.41510015,-0.45826737
1799,0.27904261,-0.022346328,-0.080195992,-0.37677563,0.25004398,-0.41788595,-0.42720535
1800,0.28871707,-0.022059937,-0.092008592,-0.37185004,0.20522761,-0.41185929,-0.43494758
1801,0.20695313,-0.019088642,-0.13685729,-0.41584955,0.1290055,-0.39230421,-0.5097212
1802,0.29920749,-0.062326925,-0.18545998,-0.38194428,0.15977862,-0.32629105,-0.48985022
1803,0.34847354,-0.0096485871,-0.14158419,-0.40676689,0.23825702,-0.31379084,-0.46294
1804,0.34431699,0.0030405131,-0.12030033,0.20274312,-0.046678897,-0.18890723,0.1301964
1805,0.34657832,-0.0001686568,-0.22156704,0.13294523,0.3506617,-0.098386748,0.08309365
1806,0.19231393,-0.040654087,-0.088584112,0.075511149,0.43014353,-0.16364537,-0.027697182
1807,0.30236888,0.0041652646,-0.045742949,0.094623217,0.23675019,-0.24646007,0.0034417723
1808,0.34479568,0.022601759,-0.14141207,0.083206856,0.28738324,-0.28339296,0.055963198
1809,0.29357733,-0.019038639,-0.086073791,0.14902348,0.21144978,-0.28260197,0.11358544
1810,0.19716007,-0.019162209,-0.026838684,0.17153808,0.0066491822,-0.30084663,0.10090426
1811,0.41263438,0.039116966,-0.082125432,0.040509087,-0.045407204,-0.31001538,-0.034339949
1812,0.29993307,-0.039028175,-0.17708119,0.084274612,0.01040971,-0.3608336,0.047123162
1813,0.23857264,-0.012483377,-0.13161382,-0.017103402,0.087303176,-0.38698101,-0.060125846
1814,0.31730155,-0.037797116,-0.10178644,-0.033384001,0.021280984,-0.2387722,-0.089611119
1815,0.24327513,-0.025471445,-0.14244959,-0.029047855,0.018854346,-0.27807158,-0.10035686
1816,0.30951019,-0.0005252846,-0.12119459,-0.0154907,0.10361534,-0.32859674,-0.094449594
1817,0.35311396,0.013044226,-0.094245458,0.024666304,-0.0057649295,-0.3278427,-0.038154067
1818,0.47189804,-0.0081498091,-0.12199754,0.1850818,0.14822625,-0.20666634,0.13030066
1819,0.2165925,-0.041673814,-0.13014707,0.16730454,0.30216258,-0.30489627,0.11183331
1820,0.19080388,-0.052898342,-0.14679105,0.097574355,0.34341448,-0.039653115,0.049681245
1821,0.2795653,-0.015836022,-0.086282176,0.064317708,0.25834402,-0.044877925,-0.026441821
1822,0.32759217,0.027262416,-0.012779191,0.10408629,0.11353875,-0.36664364,0.019655654
1823,0.26160157,-0.0096823471,-0.090156756,0.17051921,0.047676726,-0.26815271,0.12037615
1824,0.057515757,-0.18177382,-0.14532284,-0.16213964,0.23905466,-0.43714353,-0.17964078
1825,0.13143218,-0.039662861,-0.070934517,-0.25551791,0.29176327,-0.39226275,-0.28678806
1826,0.30718754,0.016916939,-0.054122652,-0.27127387,0.45885798,-0.31093747,-0.30551989
